nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,code_insee_commune,nbre_pdc,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,adresse_station,Xlongitude,Ylatitude,source_grouped,horaires_grouped,gratuit_grouped,paiement_acte_grouped,paiement_cb_grouped,reservation_grouped,accessibilite_pmr_grouped,nb_prises_grouped,nb_EF_grouped,nb_T2_grouped,nb_combo_ccs_grouped,nb_chademo_grouped,nb_autre_grouped,power_ef_grouped,power_t2_grouped,power_chademo_grouped,power_ccs_grouped
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PVDUUDE,79759,Roulez Électrique En Haute-Garonne/VDUUDE,Voirie,,2,false,,,,," Place François Fournil, Labarthe-sur-Lèze 31860 France",1.39608,43.4528,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PBMJCXM,94289,Roulez Électrique En Haute-Garonne/BMJCXM,Parking public,,2,false,,,,,"1 Rue du Ruisseau, Pinsaguel 31120 France",1.391612,43.506611,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PCLHEGY,120632,Roulez Électrique En Haute-Garonne/CLHEGY,Parking public,,2,false,,,,,"141 Route de Toulouse, Montjoire 31380 France",1.53011,43.7671,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PHWUTQJ,94298,Roulez Électrique En Haute-Garonne/HWUTQJ,Voirie,,2,false,,,,,"4 Rue de la Bastide, Léguevin 31490 France",1.2355,43.5993,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PFVTRXZ,94292,Roulez Électrique En Haute-Garonne/FVTRXZ,Parking public,,2,false,,,,,"59 Av. de Pradaoux, Barbazan 31510 France",0.624812,43.03357,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PQJMSEM,86867,Roulez Électrique En Haute-Garonne/QJMSEM,Parking public,,2,false,,,,,"1 Rue du Tinal, Capens 31410 France",1.25396,43.3436,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PDBWUFY,86924,Roulez Électrique En Haute-Garonne/DBWUFY,Parking public,,2,false,,,,,"5 Village, Urau 31260 France",0.95573,43.0164,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PXEBJZZ,79786,Roulez Électrique En Haute-Garonne/XEBJZZ,Voirie,,2,false,,,,,"47 Le Village, Valcabrère 31510 France",0.584668,43.0291,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PDFNPAD,79783,Roulez Électrique En Haute-Garonne/DFNPAD,Voirie,,2,false,,,,,"3 Rue du Presbytère, Saint-Lys 31470 France",1.17848,43.5144,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PHBDQVG,38854,Roulez Électrique En Haute-Garonne/HBDQVG,Parking public,,2,false,,,,," Le Village, Pouy-de-Touges 31430 France",1.03756,43.3429,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PSPHLUS,79780,Roulez Électrique En Haute-Garonne/SPHLUS,Parking public,,2,false,,,,,"5 Allée des Platanes, Rouffiac-Tolosan 31180 France",1.52423,43.6649,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PSCPPWG,94301,Roulez Électrique En Haute-Garonne/SCPPWG,Parking public,,2,false,,,,,"49 Avenue Montaigne, Plaisance-du-Touch 31830 France",1.30224,43.5628,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PLEFAUGAFETE,49036,Roulez Électrique En Haute-Garonne/Lefaugafete,Voirie,,2,false,,,,,"6 Place Cazalères, Le Fauga 31410 France",1.29477,43.398,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PEJLYVF,79768,Roulez Électrique En Haute-Garonne/EJLYVF,Voirie,,2,false,,,,,"5 Rue des Puits, Lagardelle-sur-Lèze 31870 France",1.38962,43.4141,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PWNMVMD,64889,Roulez Électrique En Haute-Garonne/WNMVMD,Parking public,,2,false,,,,,"1 Place François Mitterrand, Verfeil 31590 France",1.66252,43.6578,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PGHPTEX,64850,Roulez Électrique En Haute-Garonne/GHPTEX,Voirie,,2,false,,,,,"5 Rue des Ormes, Castanet-Tolosan 31320 France",1.500538,43.515206,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PWTLBXS,79777,Roulez Électrique En Haute-Garonne/WTLBXS,Voirie,,2,false,,,,,"3 Impasse de la Save, Montaigut-sur-Save 31530 France",1.22946,43.6919,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PMYVFWU,64877,Roulez Électrique En Haute-Garonne/MYVFWU,Voirie,,2,false,,,,,"6 Allée des Tilleuls, Sainte-Foy-de-Peyrolières 31470 France",1.14609,43.4918,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PEVEHSU,64862,Roulez Électrique En Haute-Garonne/EVEHSU,Voirie,,2,false,,,,,"2 Chemin des Escarreres, L'Isle-en-Dodon 31230 France",0.83871,43.3809,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PMASSABRAC,49021,Roulez Électrique En Haute-Garonne/Massabrac,Parking public,,2,false,,,,,"20 Le Château, Massabrac 31310 France",1.37318,43.226398,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PMERVILLEALOU,64868,Roulez Électrique En Haute-Garonne/Mervillealou,Parking public,,2,false,,,,,"283 Rue des Alouettes, Merville 31330 France",1.29722,43.723,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PFONTENILLES,64874,Roulez Électrique En Haute-Garonne/Fontenilles,Parking public,,2,false,,,,,"119 Impasse du Moulin, Fontenilles 31470 France",1.191122,43.551089,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PBOUSSENSECOL,49039,Roulez Électrique En Haute-Garonne/Boussensecol,Voirie,,2,false,,,,,"4 Avenue du Pré Commun, Boussens 31360 France",0.97132,43.1764,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PVIEILLETOUL,46540,Roulez Électrique En Haute-Garonne/vieilletoul,Voirie,,2,false,,,,,"5 Chemin de l'Ariège, Vieille-Toulouse 31320 France",1.4444,43.5259,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PEFDJJV,64865,Roulez Électrique En Haute-Garonne/EFDJJV,Voirie,,2,false,,,,,"142 Place de la République, Avignonet-Lauragais 31290 France",1.78432,43.3666,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PSEYSSESEGL,46552,Roulez Électrique En Haute-Garonne/Seyssesegl,Voirie,,2,false,,,,,"13 Route de Fonsorbes, Seysses 31600 France",1.31135,43.4989,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PBDSPXY,79762,Roulez Électrique En Haute-Garonne/BDSPXY,Voirie,,2,false,,,,,"19 Rue Armand Ribet, Labroquère 31510 France",0.587374,43.0393,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PLABEGEAUTAN,46546,Roulez Électrique En Haute-Garonne/Labegeautan,Voirie,,2,false,,,,,"8 Rue de l'Autan, Labège 31670 France",1.53437,43.5306,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PAURIBCIME,46543,Roulez Électrique En Haute-Garonne/Auribcime,Voirie,,2,false,,,,,"51 Le Moulin, Auribail 31190 France",1.38218,43.3521,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PEFRPWM,64859,Roulez Électrique En Haute-Garonne/EFRPWM,Voirie,,2,false,,,,,"31 Rue du Parc, Montréjeau 31210 France",0.57109,43.0849,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PXUVKYK,79753,Roulez Électrique En Haute-Garonne/XUVKYK,Voirie,,2,false,,,,,"32 Clauses de la Filouse, Bretx 31530 France",1.19896,43.7052,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PGTTUTH,64895,Roulez Électrique En Haute-Garonne/GTTUTH,Parking public,,2,false,,,,,"22 Chemin de la Croisette, Pins-Justaret 31860 France",1.38562,43.4806,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PGLTPXT,94295,Roulez Électrique En Haute-Garonne/GLTPXT,Parking public,,2,false,,,,,"7 Place Saint-Exupéry, Belberaud 31450 France",1.56636,43.5063,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PQRKBCC,32149,Roulez Électrique En Haute-Garonne/QRKBCC,Voirie,,4,false,,,,," Rue Chaupy, Grenade 31330 France",1.29456,43.7682,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PUCRLEP,49027,Roulez Électrique En Haute-Garonne/UCRLEP,Voirie,,2,false,,,,," Chemin en Sudre, Tarabel 31570 France",1.67391,43.5116,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PWUKNSS,64886,Roulez Électrique En Haute-Garonne/WUKNSS,Parking public,,2,false,,,,,"4 Rue de la Fountasso, Nailloux 31560 France",1.62286,43.3577,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PYKUDXS,49033,Roulez Électrique En Haute-Garonne/YKUDXS,Parking public,,2,false,,,,,"41 Chemin de la Carrière, Peyssies 31390 France",1.17716,43.3211,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PVZFZTP,49024,Roulez Électrique En Haute-Garonne/VZFZTP,Voirie,,2,false,,,,,"28 Avenue de Toulouse, Caraman 31460 France",1.75551,43.5312,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PGSXHEQ,64856,Roulez Électrique En Haute-Garonne/GSXHEQ,Voirie,,2,false,,,,,"19 Chemin des Escarreres, Encausse-les-Thermes 31160 France",0.743532,43.048939,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PNRYGLD,64880,Roulez Électrique En Haute-Garonne/NRYGLD,Voirie,,2,false,,,,,"33 Le Village, Caubiac 31480 France",1.08348,43.7146,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PUXRGDF,64871,Roulez Électrique En Haute-Garonne/UXRGDF,Parking privé à usage public,,2,false,,,,," Route de Tarbes, Fonsorbes 31470 France",1.2259,43.533096,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PXNZPHC,79771,Roulez Électrique En Haute-Garonne/XNZPHC,Parking public,,2,false,,,,," Saint-Martin, Laréole 31480 France",1.02102,43.7379,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PWQFNLH,64892,Roulez Électrique En Haute-Garonne/WQFNLH,Voirie,,2,false,,,,,"5 Avenue de la Mairie, Escalquens 31750 France",1.55905,43.5178,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PMBUWWA,64853,Roulez Électrique En Haute-Garonne/MBUWWA,Voirie,,2,false,,,,," Rue René Landes, Montberon 31140 France",1.48099,43.7151,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PPWJRPS,46564,Roulez Électrique En Haute-Garonne/PWJRPS,Voirie,,2,false,,,,," Allée du Foirail, Launac 31330 France",1.18007,43.7425,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PHKTRMU,33364,Roulez Électrique En Haute-Garonne/HKTRMU,Voirie,,2,false,,,,," Route de Caraman, Lanta 31570 France",1.65462,43.5613,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PTSZVVB,33421,Roulez Électrique En Haute-Garonne/TSZVVB,Voirie,,2,false,,,,," Rue René Vidal, Calmont 31560 France",1.63377,43.2839,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PSDKRWE,33409,Roulez Électrique En Haute-Garonne/SDKRWE,Voirie,,2,false,,,,," Avenue de la Barbacane, Valentine 31800 France",0.70622,43.0962,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PNXQUHM,33400,Roulez Électrique En Haute-Garonne/NXQUHM,Voirie,,2,false,,,,," Rue de Verdun, Miramont-de-Comminges 31800 France",0.743899,43.0935,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PVVKNSB,33382,Roulez Électrique En Haute-Garonne/VVKNSB,Voirie,,2,false,,,,," Avenue de Montauban, Castelnau-d'Estrétefonds 31620 France",1.35641,43.7845,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PFHPGXB,32161,Roulez Électrique En Haute-Garonne/FHPGXB,Voirie,,3,false,,,,," Avenue du Mur de Ronde, Montastruc-la-Conseillère 31380 France",1.59227,43.717,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PSNAMKZ,33385,Roulez Électrique En Haute-Garonne/SNAMKZ,Voirie,,2,false,,,,," Traverse du Foirail, Aurignac 31420 France",0.882365,43.2166,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PZFDBZE,33388,Roulez Électrique En Haute-Garonne/ZFDBZE,Voirie,,2,false,,,,," Promenade du Préau, Rieux-Volvestre 31310 France",1.1961,43.257,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG),,,Syndicat Départemental d'Énergie De la Haute-Garonne (SDEHG) | FR*S31,roaming@freshmile.com,,Roulez Électrique En Haute-Garonne,FR*S31*PBJUMFP,33412,Roulez Électrique En Haute-Garonne/BJUMFP,Parking public,,2,false,,,,," Allée Georges Pompidou, Ramonville-Saint-Agne 31520 France",1.47766,43.5486,syndicat-departemental-denergie-de-la-haute-garonne,24/7,false,true,,false,,4,4,4,0,0,0,0,18.0,0,0
